course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
614668,8 Steps To Achieve Financial Freedom And Escape Debt,https://www.udemy.com/achieve-financial-freedom-and-escape-debt/,True,40,5,0,48,Beginner Level,5.5,2015-11-13T17:43:47Z,Business Finance
1082352,Trading Basics in 30 minutes,https://www.udemy.com/trading-basics-in-30-minutes/,True,50,1,0,6,Beginner Level,0.5333333333333333,2017-02-26T21:59:25Z,Business Finance
625670,Technical Charting,https://www.udemy.com/technical-charting/,True,20,4,1,6,Intermediate Level,1.0,2015-11-02T20:23:54Z,Business Finance
35409,Profits Turbo,https://www.udemy.com/profits-turbo/,True,20,10,0,7,Intermediate Level,5.5,2013-06-03T15:35:46Z,Business Finance
250902,Nest Egg Investing,https://www.udemy.com/nest-egg-secrets/,True,45,6,0,12,Beginner Level,2.0,2014-06-27T15:15:12Z,Business Finance
1010988,Economics for beginners - Various Concepts,https://www.udemy.com/economics-forms-of-market-and-perfect-competition/,True,25,2,0,34,Beginner Level,2.5,2017-01-02T14:58:36Z,Business Finance
855816,Investing in Stocks & Shares,https://www.udemy.com/making-money-from-stocks-shares/,True,20,2,0,24,Beginner Level,2.0,2016-05-23T06:21:40Z,Business Finance
861764,"'Geometry Of Chance strategy of defeating the roulette.""",https://www.udemy.com/geometry-of-chance-strategy-of-defeating-the-roulette/,True,30,2,1,10,Intermediate Level,1.5,2016-06-28T17:51:41Z,Business Finance
542950,MQL4 Bootcamp Tutorial- Trading Robot Coding in Metatrader4,https://www.udemy.com/mql4-bootcamp-tutorial-trading-robot-coding-in-metatrader4/,True,20,313,14,25,Beginner Level,1.0,2015-07-05T17:54:35Z,Business Finance
307080,Introducción a la contabilidad,https://www.udemy.com/contabilidad-en-una-hora/,True,20,193,19,14,Beginner Level,1.0,2014-12-17T12:50:58Z,Business Finance
469848,Einnahmen aus Udemy-Kursen als Dozent korrekt versteuern,https://www.udemy.com/einnahmen-aus-udemy-kursen-als-dozent-korrekt-versteuern/,True,30,66,16,11,Beginner Level,1.0,2015-04-09T18:14:44Z,Business Finance
849896,株式投資に必要なスキルの学習手順を学ぶ,https://www.udemy.com/jun-sakai-trading-course1/,True,20,139,36,29,Beginner Level,2.0,2016-06-09T15:18:03Z,Business Finance
1174084,Formação de preços em serviços,https://www.udemy.com/formacao-de-precos-em-servicos/,True,35,77,5,28,Intermediate Level,2.0,2017-04-26T05:08:15Z,Business Finance
255592,Guía práctica para comprar acciones en la Bolsa de USA,https://www.udemy.com/guia-practica-para-comprar-acciones-en-la-bolsa-de-usa/,False,0,4876,210,36,Intermediate Level,4.5,2014-09-11T02:28:27Z,Business Finance
514844,Contabilidad Financiera: Conoce el Lenguaje de los Negocios.,https://www.udemy.com/curso-de-contabilidad-online-contabilidad-financiera/,True,20,244,13,21,Beginner Level,2.5,2015-06-16T16:31:01Z,Business Finance
998706,Curso de Day Trader para Iniciantes,https://www.udemy.com/aprenda-a-realizar-trades-na-bolsa-dos-eua/,False,0,1278,200,13,Beginner Level,1.5,2016-11-03T13:44:03Z,Business Finance
1250742,Complete GST Course For Small and Medium Enterprises,https://www.udemy.com/complete-gst-course-for-small-and-medium-enterprises/,True,75,8,0,45,Beginner Level,6.0,2017-06-14T16:32:26Z,Business Finance
54246,3 documentos clave para administrar tu empresa con éxito,https://www.udemy.com/3-documentos-clave-para-administrar-tu-empresa-con-exito/,True,45,40,6,18,Intermediate Level,1.0,2013-05-16T10:03:47Z,Business Finance
805630,Forex/Opciones Binarias para Principiantes,https://www.udemy.com/forexopciones-binarias-para-principiantes/,True,25,9,5,9,Beginner Level,2.0,2016-04-01T21:22:52Z,Business Finance
1196700,Le basi del trading online,https://www.udemy.com/le-basi-del-trading-online/,True,45,7,1,27,Beginner Level,3.5,2017-05-31T17:02:09Z,Business Finance
1137310,自分に合った投資信託を見つけよう！,https://www.udemy.com/kabucom_toushin/,True,25,859,49,23,Beginner Level,2.0,2017-03-31T17:41:24Z,Business Finance
632368,Monatlich Geld anlegen für später!,https://www.udemy.com/monatlich-geld-anlegen/,True,30,5983,135,7,Beginner Level,0.6166666666666667,2015-10-06T20:05:20Z,Business Finance
571730,Invierte en la Bolsa Mexicana y de USA,https://www.udemy.com/invierte-en-la-bmv/,True,200,1673,547,40,Beginner Level,5.5,2015-08-10T18:43:10Z,Business Finance
1062144,Aprende a invertir sin capital,https://www.udemy.com/aprende-a-invertir-sin-capital/,True,130,649,37,29,Beginner Level,1.5,2017-05-01T21:29:37Z,Business Finance
1097486,Apprendre à trader sur le marché du Forex - guide complet,https://www.udemy.com/apprendre-a-trader-sur-le-marche-du-forex-guide-complet/,True,140,187,47,38,Beginner Level,3.0,2017-03-07T00:23:20Z,Business Finance
396890,Introducción a las Finanzas,https://www.udemy.com/introduccion-a-las-finanzas/,True,30,1798,40,15,Beginner Level,1.5,2015-01-27T20:20:34Z,Business Finance
945194,Finanzielle Unabhängigkeit-1: Erste Schritte zur Million,https://www.udemy.com/finanzielle-unabhaengigkeit-1-erste-schritte-zur-million/,True,20,465,51,28,Beginner Level,1.0,2016-09-12T21:20:45Z,Business Finance
598846,Forex para Principiantes-Ejemplos en VIVO de Trading Real,https://www.udemy.com/forex-espanol/,True,140,813,94,52,Beginner Level,5.0,2015-10-05T16:19:45Z,Business Finance
950750,Finanzielle Unabhängigkeit-3 Millionär werden mit Immobilien,https://www.udemy.com/finanzielle-unabhaengigkeit-3-millionaer-werden-mit-immobilien/,True,20,326,23,14,Expert Level,1.0,2016-09-12T21:20:48Z,Business Finance
740764,Introduction to Health Financing,https://www.udemy.com/introduction-to-health-financing/,True,85,26,1,17,Beginner Level,2.0,2016-05-17T19:10:41Z,Business Finance
464002,Optimize! Make Best Decisions with Microsoft Excel,https://www.udemy.com/optimize/,True,20,28,3,14,Expert Level,1.0,2015-04-01T18:09:44Z,Business Finance
343818,Understanding The Stock Market: For Beginners,https://www.udemy.com/understanding-the-stock-market-a-beginners-course/,True,25,122,2,36,Beginner Level,7.5,2014-11-18T18:43:41Z,Business Finance
1141708,Managerial Accounting - The Ultimate Beginner Course!,https://www.udemy.com/managerial-accounting-the-ultimate-beginner-course/,True,100,11,0,121,Beginner Level,11.0,2017-04-13T00:20:15Z,Business Finance
1240408,Forex Trading for Beginners Vol 1:A Forex Course Made Simple,https://www.udemy.com/forex-trading-for-beginners-vol-1a-forex-course-made-simple/,True,175,3,0,27,Beginner Level,1.0,2017-07-04T22:23:09Z,Business Finance
557208,Accounting - Basic Costing ,https://www.udemy.com/basic-costing/,True,40,108,2,37,Beginner Level,3.5,2015-08-04T18:45:56Z,Business Finance
429080,Understanding Financial Derivatives,https://www.udemy.com/understanding-financial-derivatives/,True,20,16,1,11,Intermediate Level,2.0,2017-03-24T22:25:11Z,Business Finance
914164,Forex Basics: Learn how to read and analyze Forex charts,https://www.udemy.com/forex-basics-c/,True,195,11,0,45,Beginner Level,4.5,2016-09-22T16:40:03Z,Business Finance
1230950,The Fast Route to a Faster Financial Close,https://www.udemy.com/faster-financial-close/,True,50,2,0,8,Intermediate Level,1.5,2017-06-23T22:05:17Z,Business Finance
953432,Easy Finance For Startups,https://www.udemy.com/easy-finance-for-startups/,True,50,9,4,6,Beginner Level,0.6666666666666666,2016-10-16T21:15:15Z,Business Finance
1027678,"Depreciation, Amortization and Depletion",https://www.udemy.com/depreciation-amor/,True,25,7,1,13,Intermediate Level,1.0,2017-03-06T23:59:02Z,Business Finance
1106148,Series 7: Intermediate Options,https://www.udemy.com/series-7-intermediate-options/,True,55,5,0,11,Intermediate Level,1.0,2017-04-17T22:33:36Z,Business Finance
676650,Corso introduttivo al trading profittevole,https://www.udemy.com/corso-introduttivo-al-trading-profittevole/,True,20,132,9,9,Beginner Level,1.0,2015-11-23T18:56:57Z,Business Finance
634932,Inversión: Fundamentos del Trading para Principiantes,https://www.udemy.com/dinero-aprende-trading-y-se-exitoso/,True,125,285,6,18,Beginner Level,1.5,2015-10-26T17:50:47Z,Business Finance
116924,Gana en la Bolsa con Análisis Técnico,https://www.udemy.com/curso-basico-de-interpretacion-de-la-bolsa-mediante-graficos/,True,25,91,11,35,Beginner Level,8.5,2014-01-29T09:35:29Z,Business Finance
369726,Cómo ganar dinero invirtiendo en bolsa,https://www.udemy.com/como-ganar-dinero-invirtiendo-en-bolsa/,False,0,2740,306,10,Beginner Level,2.0,2016-04-02T01:46:55Z,Business Finance
1132162,Investimento em Ações,https://www.udemy.com/investimento-em-acoes/,True,20,16,4,27,Beginner Level,4.5,2017-03-27T16:45:29Z,Business Finance
1206414,Excelを使ってビジネスシミュレーション：基礎編,https://www.udemy.com/excel-zw/,True,85,22,5,47,Beginner Level,5.0,2017-05-18T22:31:23Z,Business Finance
1232390,Corporate Ethics,https://www.udemy.com/corporate-ethics/,True,100,0,0,13,Beginner Level,3.5,2017-07-03T21:39:13Z,Business Finance
1232312,Core Financial Statement Concepts,https://www.udemy.com/financial-statement-concepts/,True,50,0,0,9,Intermediate Level,1.5,2017-06-28T21:58:15Z,Business Finance
1251654,Understand Core Finance Principles in 60 Minutes,https://www.udemy.com/core-finance-principles-in-60-minutes/,True,75,0,0,13,Beginner Level,2.5,2017-06-29T22:04:17Z,Business Finance
123242,Surviving Introduction to Finance,https://www.udemy.com/surviving-introduction-to-finance/,False,0,1362,7,13,Beginner Level,3.0,2014-02-06T03:58:39Z,Business Finance
1100746,≪虎の巻≫証券取引の「税金のお悩み」解消,https://www.udemy.com/kabucom_zeise/,True,25,3840,296,33,Intermediate Level,1.5,2017-02-21T17:14:03Z,Business Finance
1005312,【１日でマスター！】今日からはじめる資産形成,https://www.udemy.com/kabucom_start/,True,20,7183,819,14,Beginner Level,1.0,2017-01-19T23:51:32Z,Business Finance
624016,TRADING FOR A LIVING: Trading Full-Time Transition Guide,https://www.udemy.com/trading-for-a-living-full-time-trader/,True,195,483,10,40,Intermediate Level,3.5,2015-11-06T16:18:48Z,Business Finance
743568,"Financial Analysis, from Scratch to Professional!",https://www.udemy.com/financial-analysis-from-scratch-to-professional-level/,True,65,256,29,39,Beginner Level,3.5,2016-03-06T23:27:44Z,Business Finance
379196,Binary Options Beginners Guide : Nadex,https://www.udemy.com/binary-options/,True,40,454,52,39,Beginner Level,2.0,2015-01-09T19:32:53Z,Business Finance
331968,Trading: From Wall Street to Your Street,https://www.udemy.com/from-wall-street-to-your-street/,True,50,312,24,37,Intermediate Level,5.5,2014-12-18T21:53:53Z,Business Finance
822808,Tax Strategies of the Wealthy,https://www.udemy.com/everything-you-need-to-know-about-taxes/,True,195,207,19,11,Beginner Level,1.5,2016-04-29T23:25:42Z,Business Finance
674352,Trading Robot Forex Programs in Your Sleep in Live Examples!,https://www.udemy.com/trading-robot-forex-programs-in-your-sleep-in-live-examples/,True,200,1125,11,18,Expert Level,1.5,2016-01-28T23:03:11Z,Business Finance
707644,An Intro into Trading the Financial Markets,https://www.udemy.com/an-intro-into-trading-the-financial-markets/,True,100,1006,14,17,Beginner Level,1.5,2016-09-03T03:46:23Z,Business Finance
777276,Financial Accounting Part I - Passing the Class,https://www.udemy.com/severson-financial-accounting-part-one/,True,20,45,10,47,Beginner Level,4.5,2016-06-29T14:53:51Z,Business Finance
174790,Accounting 102: Guide to Business Accounting,https://www.udemy.com/accounting-skills-a-businessman-must-haveintermediate-level/,True,50,1280,1,27,Intermediate Level,8.5,2014-05-09T09:48:53Z,Business Finance
42146,Advanced Finance and Accounting for Startups,https://www.udemy.com/advanced-finance-and-accounting-for-startups/,True,40,188,7,48,Intermediate Level,6.5,2014-02-27T17:58:02Z,Business Finance
929146,Learn Stock Options: Options Made Simple 101,https://www.udemy.com/learn-to-trade-stock-options-options-made-simple/,True,35,93,13,49,Beginner Level,5.0,2016-08-17T04:53:31Z,Business Finance
260066,Banking Credit Analysis Process (for Bankers),https://www.udemy.com/credit-analysis-process/,True,180,894,62,241,Beginner Level,17.5,2014-07-12T11:00:16Z,Business Finance
682514,Professional Forex strategy,https://www.udemy.com/beginner-trading-forex-strategy/,True,50,353,21,17,Expert Level,1.5,2016-02-03T04:10:53Z,Business Finance
66383,A Beginners Guide to Technical Analysis of Stock Charts,https://www.udemy.com/beginners-guide-to-technical-analysis/,True,40,829,78,50,Beginner Level,8.5,2013-09-15T15:06:02Z,Business Finance
476622,Basel Norms (Basel 1/ Basel 2/ Basel 3) Simplified,https://www.udemy.com/basel_norms_simplified/,True,40,500,45,34,Beginner Level,4.0,2015-04-26T19:26:45Z,Business Finance
692268,Learn Business Finance: Win more work as a Business Coach ,https://www.udemy.com/essential-business-finance-for-coaches-and-consultants/,True,20,741,4,22,Beginner Level,2.0,2016-01-03T22:45:32Z,Business Finance
619716,Easy Market Profits: 3 Step Stock Investing Strategy,https://www.udemy.com/make-money-from-the-stock-market/,True,20,486,3,14,Beginner Level,3.0,2015-09-23T18:07:30Z,Business Finance
466558,Bonds For Beginners - A Guide To The Bond Markets,https://www.udemy.com/bonds-for-beginners-a-guide-to-fixed-income-investments/,True,20,106,14,24,Beginner Level,0.5666666666666667,2015-04-20T21:17:15Z,Business Finance
179978,How to Make IT Work Successfully in Capital Markets,https://www.udemy.com/how-to-make-it-work-successfully-in-capital-markets/,True,50,171,8,21,Beginner Level,3.0,2014-03-11T16:26:48Z,Business Finance
248338,Introduction to Day Trading,https://www.udemy.com/introduction-to-day-trading/,True,50,79,5,36,Beginner Level,1.0,2014-09-05T04:38:45Z,Business Finance
985104,Investimento em Ações para Leigos,https://www.udemy.com/investimento-em-acoes-para-leigos/,True,20,201,46,19,Beginner Level,2.5,2016-11-11T15:53:07Z,Business Finance
396888,Introducción a la Contabilidad,https://www.udemy.com/introduccion-a-la-contabilidad/,True,30,1235,31,15,Beginner Level,2.5,2015-01-23T20:22:18Z,Business Finance
1001010,Forex Trading: Strategia Correlazione EUR/GBP vs GBP/USD,https://www.udemy.com/forex-trading-strategia-correlazione-eurgbp-gbpusd/,True,50,137,39,27,Intermediate Level,1.5,2016-11-10T15:10:05Z,Business Finance
950748,Finanzielle Unabhängigkeit-2 Millionär werden mit Investment,https://www.udemy.com/finanzielle-unabhaengigkeit-2-millionaer-werden-mit-investment/,True,20,384,37,18,Intermediate Level,0.7166666666666667,2016-09-12T21:20:46Z,Business Finance
1250694,カードゲームでカンタンに理解する！経済とお金のキホン,https://www.udemy.com/kabucom_keizai/,True,20,103,3,18,Beginner Level,1.0,2017-06-27T05:51:44Z,Business Finance
400464,Introducción al trading de opciones,https://www.udemy.com/curso-de-opciones-basico/,True,100,1573,122,43,Beginner Level,5.5,2015-02-17T02:52:02Z,Business Finance
1193056,Trader sur le Forex avec Ichimoku,https://www.udemy.com/apprendre-a-trader-le-forex-avec-ichimoku/,True,90,48,12,18,Beginner Level,2.5,2017-05-05T16:58:52Z,Business Finance
986024,العلوم والمبادئ الأساسية للمهنة الإكتوارية,https://www.udemy.com/actuarial-intro/,True,25,781,7,8,Beginner Level,0.65,2016-10-28T13:39:57Z,Business Finance
749468,Kostenrechnung lernen leicht gemacht,https://www.udemy.com/kostenrechnung-lernen-leicht-gemacht/,True,40,612,46,72,Beginner Level,3.0,2016-06-06T17:43:52Z,Business Finance
915206,MetaTrader4 Platform Training,https://www.udemy.com/metatrader4-platform-training/,False,0,1819,45,15,Beginner Level,1.5,2016-09-21T19:16:59Z,Business Finance
368916,Step by step guide to understand how business perform,https://www.udemy.com/analyzing-business-for-beginners/,True,20,788,3,15,Intermediate Level,0.6333333333333333,2014-12-14T03:18:45Z,Business Finance
787508,How to Grow your Small Business and not run out of Cash,https://www.udemy.com/how-to-grow-your-small-business-and-not-run-out-of-cash/,True,25,408,3,16,Beginner Level,1.5,2016-04-05T18:55:57Z,Business Finance
249934,Finance for Non Finance Executives,https://www.udemy.com/finance-for-non-finance-executives/,True,180,944,44,187,Beginner Level,13.0,2014-06-25T15:09:12Z,Business Finance
323828,"An Introduction: MT4 Email, Sound, Notification Forex Alerts",https://www.udemy.com/create-mt4-forex-email-sound-and-notification-alerts/,True,20,323,30,11,Intermediate Level,0.6166666666666667,2014-11-01T04:10:48Z,Business Finance
1223000,Innovators and innovation: Travel through time!,https://www.udemy.com/innovators-and-innovation-travel-through-time/,True,50,101,0,31,Beginner Level,6.0,2017-05-25T17:41:10Z,Business Finance
796486,Super Fast Accounting - the fastest way to do your books,https://www.udemy.com/super-fast-accounting/,True,25,129,21,8,Beginner Level,0.5666666666666667,2016-03-18T17:32:03Z,Business Finance
931588,Learn to trade Chart Patterns,https://www.udemy.com/learn-to-trade-chart-patterns/,True,20,75,8,23,Intermediate Level,2.0,2016-08-17T17:04:54Z,Business Finance
880202,Anatomy and Figure Drawing for Beginners,https://www.udemy.com/anatomy-and-figure-drawing-for-games-and-comics/,True,150,2252,240,111,Beginner Level,21.0,2016-06-20T15:31:48Z,Graphic Design
1145736,Create Professional Looking Infographics With No Experience,https://www.udemy.com/create-professional-looking-infographics/,True,180,9367,104,21,Beginner Level,2.0,2017-03-21T19:00:13Z,Graphic Design
317278,Typographic Logos: Typography and Lettering for Logo Design,https://www.udemy.com/typographic-logos-typography-and-lettering-for-logo-design/,True,25,4235,427,20,Intermediate Level,1.5,2014-10-16T19:30:01Z,Graphic Design
1151326,Triangulated Bird: Origami Styled Bird in Adobe Illustrator,https://www.udemy.com/triangulated-bird-origami-styled-bird-in-adobe-illustrator/,True,195,2027,11,9,Intermediate Level,0.5,2017-04-18T19:40:57Z,Graphic Design
1261122,画像加工の初心者でも「１日」で初歩を覚えられる無料講座,https://www.udemy.com/1-tuqndy/,False,0,21,0,18,Beginner Level,1.0,2017-06-22T15:01:32Z,Graphic Design
749542,Graphic Design Bootcamp,https://www.udemy.com/graphic-design-for-beginners/,True,200,15276,1740,65,Beginner Level,8.0,2016-05-13T00:03:03Z,Graphic Design
874012,The Ultimate Drawing Course - Beginner to Advanced,https://www.udemy.com/the-ultimate-drawing-course-beginner-to-advanced/,True,150,26742,2379,62,Beginner Level,11.0,2017-01-23T00:20:05Z,Graphic Design
1046722,Ultimate Photoshop Training: From Beginner to Pro,https://www.udemy.com/ultimate-photoshop-training-from-beginner-to-pro/,True,200,5326,447,150,Beginner Level,11.5,2017-01-12T16:56:22Z,Graphic Design
1047436,How to Draw and Sketch for Beginners,https://www.udemy.com/drawing-and-sketching-for-beginners/,True,150,1360,175,79,Beginner Level,9.0,2017-01-25T22:07:38Z,Graphic Design
396204,Graphic Design Masterclass: Learn Graphic Design in Projects,https://www.udemy.com/graphic-design/,True,95,6858,382,41,Beginner Level,3.5,2015-11-09T21:17:04Z,Graphic Design
1008100,How To Create A Low Poly Portrait With The Pen Tool,https://www.udemy.com/how-to-create-a-low-poly-portrait-with-the-pen-tool-adobe-illustrator/,True,195,293,5,18,Beginner Level,1.0,2016-11-15T14:40:56Z,Graphic Design
832870,Photo Editing in Photoshop - Beginner to Advanced in 1 Hour,https://www.udemy.com/photoshop-photo-editing/,True,20,662,5,21,Beginner Level,1.0,2016-05-09T01:17:58Z,Graphic Design
642656,How to Create Kindle & Ebook Covers with Canva,https://www.udemy.com/professional-kindle-ebooks-covers-canva-amazon-ibook-store-covers/,True,30,1279,3,33,Beginner Level,1.5,2015-10-21T00:07:15Z,Graphic Design
1184664,Design Business Card in Photoshop: Earn Money by Doing It,https://www.udemy.com/design-business-card-in-photoshop-earn-money-by-doing-it/,True,50,120,10,29,Beginner Level,3.5,2017-04-24T18:55:28Z,Graphic Design
1018358,Illustrated Logo Design,https://www.udemy.com/how-to-design-illustration-logos/,True,25,447,2,10,Intermediate Level,1.0,2016-11-24T21:56:58Z,Graphic Design
657764,Digital Photo Manipulation Art And Cover Design In PhotoShop,https://www.udemy.com/digital-photo-manipulation-art-and-cover-design-in-photoshop/,True,50,721,7,35,Beginner Level,5.0,2016-03-28T17:56:10Z,Graphic Design
981684,Adobe InDesign CC Advanced,https://www.udemy.com/adobe-indesign-cc-advanced/,True,30,114,24,50,Expert Level,3.5,2016-10-18T17:09:56Z,Graphic Design
669174,Intro to Photoshop for Merch by Amazon,https://www.udemy.com/intro-to-photoshop-for-merch-by-amazon/,True,25,331,24,9,Beginner Level,1.0,2015-11-16T20:17:05Z,Graphic Design
185526,MicroStation - Células,https://www.udemy.com/microstation-celulas/,True,20,0,0,9,Beginner Level,0.6166666666666667,2014-04-15T21:48:55Z,Graphic Design
1185898,Photoshop - Creación de Efectos 2,https://www.udemy.com/photoshop-creacion-de-efectos-2/,True,30,0,0,9,Beginner Level,1.0,2017-05-17T19:19:18Z,Graphic Design
1177156,Como Criar Logos de Sucesso - Start Designer,https://www.udemy.com/como-criar-logos-de-sucesso-start-designer/,True,25,0,0,29,Beginner Level,6.0,2017-06-30T05:48:57Z,Graphic Design
177614,Super Textos con Photoshop,https://www.udemy.com/super-textos-con-photoshop/,True,20,0,0,8,Beginner Level,2.0,2014-03-31T20:31:04Z,Graphic Design
1128984,Photoshop - Aprende a Transformar Imágenes,https://www.udemy.com/photoshop-aprende-a-transformar-imagenes/,True,20,0,0,14,Beginner Level,1.0,2017-03-08T18:05:51Z,Graphic Design
185528,Iníciate en Microstation,https://www.udemy.com/iniciate-en-microstation/,True,20,0,0,10,Beginner Level,1.0,2014-04-15T21:52:12Z,Graphic Design
872262,Adobe Photoshop pentru Social Media,https://www.udemy.com/adobe-photoshop-pentru-social-media/,True,20,0,0,12,Beginner Level,0.5666666666666667,2016-06-08T16:02:39Z,Graphic Design
1137738,Photoshop - Creación de Efectos,https://www.udemy.com/photoshop-creacion-de-efectos/,True,20,0,0,11,Beginner Level,1.0,2017-03-24T20:06:57Z,Graphic Design
1185535,Cómo crear maquetas con Adobe XD,https://www.udemy.com/como-crear-maquetas-con-adobe-xd/,False,0,217,2,21,Beginner Level,3.0,2017-05-28T16:17:36Z,Graphic Design
896742,Aprenda Modelagem 3D com o 123D Design,https://www.udemy.com/123d-design/,False,0,334,26,27,Beginner Level,1.0,2016-07-07T21:15:34Z,Graphic Design
609642,Ferramentas Visuais,https://www.udemy.com/ferramentasvisuais/,False,0,817,42,18,Beginner Level,5.0,2015-10-09T23:42:33Z,Graphic Design
723818,Adobe Indesign CC Başlangıç,https://www.udemy.com/adobe-indesign-cc-baslangc/,False,0,637,21,22,Beginner Level,2.5,2016-01-14T18:52:21Z,Graphic Design
1087244,Foundation Skills on Adobe Illustrator: Learn Fast!,https://www.udemy.com/foundation_skills_illustrator/,True,50,2489,39,16,Beginner Level,2.0,2017-03-01T21:54:39Z,Graphic Design
1169062,How To Create Amazing Cinemagraphs with Microsoft PowerPoint,https://www.udemy.com/how-to-create-amazing-cinemagraphs-with-microsoft-powerpoint/,True,30,1782,18,10,Beginner Level,1.0,2017-04-05T20:39:33Z,Graphic Design
693812,Master App Icon Design for iPhone (IOS) & Android Devices,https://www.udemy.com/how-to-design-ios-app-icons/,True,25,9464,329,43,Intermediate Level,2.0,2015-12-21T18:57:07Z,Graphic Design
1196852,Photoshop: How to create stunning collages,https://www.udemy.com/photoshop-how-to-create-stunning-collages-in-5-minutes/,True,20,2044,17,15,Beginner Level,1.5,2017-05-09T16:40:58Z,Graphic Design
1149656,Mastering advance Photoshop,https://www.udemy.com/advanced-photoshop-practical-projectspsd-files/,True,20,5787,40,21,Intermediate Level,2.0,2017-04-27T23:39:34Z,Graphic Design
1094930,DIY Design Professional Web Banners in Photoshop 4 Beginners,https://www.udemy.com/design-professional-web-banners-in-photoshop-for-beginners/,True,200,6944,30,24,Beginner Level,1.0,2017-02-01T15:44:11Z,Graphic Design
561188,Photoshop CC for Beginners - A Comprehensive Crash Course,https://www.udemy.com/photoshop-cc-for-beginners-a-comprehensive-crash-course/,True,200,6028,205,20,Beginner Level,2.5,2015-07-29T18:35:20Z,Graphic Design
600486,Teoria Basica del Arte. Como Pintar Ilustraciones Digitales,https://www.udemy.com/teoria-basica-del-arte-como-pintar-ilustraciones-digitales/,True,20,5104,437,26,Beginner Level,1.0,2015-09-08T17:29:12Z,Graphic Design
1029554,Formação em Design Gráfico com Corel Draw Versões X8 / 2017.,https://www.udemy.com/formacao-design-grafico-com-corel-draw-x8/,True,45,418,85,71,Beginner Level,11.0,2017-03-03T20:08:35Z,Graphic Design
1009068,ABC do Photoshop CC,https://www.udemy.com/abc-do-photoshop-cc/,True,45,431,99,80,Beginner Level,7.5,2016-11-21T17:19:01Z,Graphic Design
1276020,Photoshop para iniciante - o básico,https://www.udemy.com/photoshop-para-iniciante-o-basico/,True,30,23,2,20,Beginner Level,3.0,2017-07-03T01:36:55Z,Graphic Design
1226518,Photoshop & Illustrator CC Essentials in Arabic,https://www.udemy.com/photoshop-illustrator-cc-essentials-arabic/,False,0,3329,193,33,Beginner Level,3.5,2017-05-31T23:16:00Z,Graphic Design
870368,Photoshop from Zero to Hero ( Arabic ),https://www.udemy.com/photoshop-arabic/,True,60,720,220,82,Beginner Level,12.5,2016-06-29T16:37:18Z,Graphic Design
1223336,Photoshop Essentials - Uma Introdução Detalhada,https://www.udemy.com/photoshop-introducao/,False,0,800,39,24,Beginner Level,2.5,2017-05-22T09:58:21Z,Graphic Design
787204,Most Wanted Flat Design Techniques #2: Hipster Businessman,https://www.udemy.com/flat-design-flat-ui-design-flat-colors-flat-design-hipster-businessman/,True,95,1016,5,25,Intermediate Level,1.5,2016-03-17T16:47:34Z,Graphic Design
412864,Typography 101: Picking the Right Fonts for Business Success,https://www.udemy.com/typography-fonts-business/,True,75,1224,10,15,Beginner Level,1.5,2015-04-20T18:03:34Z,Graphic Design
901082,"Digital Art in Adobe Illustrator CC: Angry Bird, Tom & Jerry",https://www.udemy.com/adobe-illustrator-cc-course/,False,0,3108,27,28,Beginner Level,2.5,2016-08-12T17:34:45Z,Graphic Design
608090,Adobe Illustrator For Beginners: Design A Typographic Logo,https://www.udemy.com/illustratorforbeginners/,True,30,276,54,27,Beginner Level,1.5,2015-10-15T22:29:00Z,Graphic Design
930416,How to design a business card on Photoshop (for beginners),https://www.udemy.com/businesscarddesignphotoshop/,False,0,5086,197,12,Beginner Level,1.0,2016-08-27T19:02:40Z,Graphic Design
784478,Make Flat Design Space Ships in 30 Minutes in Illustrator!,https://www.udemy.com/make-flat-design-space-ships-in-30-minutes-in-illustrator/,True,50,1146,41,5,Beginner Level,0.55,2016-04-06T20:26:56Z,Graphic Design
93484,Drawing Cartoony Characters,https://www.udemy.com/cartoonycharacters/,True,20,1564,103,9,Beginner Level,2.0,2013-10-09T00:45:01Z,Graphic Design
927186,Learn Blender 3D  - The introduction course,https://www.udemy.com/learn-blender-3d-in-under-2-hours-the-intro-course/,True,100,739,12,15,Beginner Level,1.5,2016-08-19T00:52:30Z,Graphic Design
406504,Become an InDesign Pro in 10 Skills,https://www.udemy.com/become-an-indesign-pro-in-10-skills/,True,105,1079,172,35,Beginner Level,5.0,2015-08-21T22:22:39Z,Graphic Design
908324,Learn Basics Of Adobe Illustrator,https://www.udemy.com/learn-basics-of-adobe-illustrator-under-30-minutes/,True,25,1401,30,12,Beginner Level,0.7,2016-09-12T19:15:36Z,Graphic Design
775252,LOGO DESIGN IN POWERPOINT,https://www.udemy.com/logo-design-in-powerpoint-create-logos/,True,95,1046,12,28,Beginner Level,1.0,2016-04-15T18:02:17Z,Graphic Design
627782,Learn Illustrator By Recreating Top 3 Logos - Beginner Guide,https://www.udemy.com/learn-illustrator/,False,0,8786,245,11,Beginner Level,1.0,2015-10-04T19:36:34Z,Graphic Design
294294,Effective iOS & Android App Icon Design,https://www.udemy.com/effective-ios-android-app-icon-design/,True,20,1933,25,13,Beginner Level,1.0,2014-09-09T14:36:37Z,Graphic Design
692920,Creating an animated greeting card via Google Slides,https://www.udemy.com/creating-an-animated-greeting-card-via-google-slides/,True,20,1504,10,9,Beginner Level,1.5,2016-01-05T20:31:49Z,Graphic Design
